0,0,0,0,82.54999542,0,0,0,0,0
0,0,0,0,82.54999542,1,-30000,0,0,0
0,0,-0.053543307,0,82.52999878,1,-30000,0,0,0
0,0,-0.060236223,0,82.51999664,1,-30000,0,0,0
0,0,-0.060236223,0,82.51999664,1,-30000,0,0,0
0,0,-0.066929134,0,82.51999664,1,-30000,0,0,0
0,0,-0.08031496,0,82.54999542,1,-30000,0,0,0
0,0,-0.08031496,0,82.51999664,1,-30000,0,0,0
0,0,-0.133858267,0,82.5,1,-30000,0,0,0
0,0,-0.1472441,0,82.54999542,1,-30000,0,0,0
0,0,-0.1472441,0,82.51999664,1,-30000,0,0,0
0,0,-0.1472441,0,82.52999878,1,-30000,0,0,0
0,0,-0.1472441,0,82.53999329,1,-30000,0,0,0
0,0,-0.160629921,0,82.54999542,1,0,0,0,0
0,0,-0.160629921,0,82.53999329,1,0,0,0,0
0,0,-0.160629921,0,82.54999542,1,0,0,0,0
0,0,-0.160629921,0,82.55999756,1,30000,0,0,0
0,0,-0.160629921,0,82.54999542,1,30000,0,0,0
0,0,-0.160629921,0,82.54999542,1,30000,0,0,0
0,0,-0.160629921,0,82.55999756,1,30000,0,0,0
0,0,-0.160629921,0,82.54999542,1,30000,0,0,0
0,0,-0.160629921,0,82.53999329,1,30000,0,0,0
0,0,-0.160629921,0,82.53999329,1,30000,0,0,0
0,0,-0.160629921,0,82.54999542,1,30000,0,0,0
0,0,-0.15393701,0,82.56999969,1,30000,0,0,0
0,0,-0.140551177,0,82.58999634,1,30000,0,0,0
0,0,-0.133858267,0,82.55999756,1,30000,0,0,0
0,0,-0.127165357,0,82.55999756,1,30000,0,0,0
0,0,-0.127165357,0,82.55999756,1,30000,0,0,0
0,0,-0.127165357,0,82.5799942,1,30000,0,0,0
0,0,-0.127165357,0,82.60999298,1,30000,0,0,0
0,0,-0.127165357,0,82.58999634,1,30000,0,0,0
0,0,-0.127165357,0,82.5799942,1,30000,0,0,0
0,0,-0.127165357,0,82.56999969,1,30000,0,0,0
0,0,-0.127165357,0,82.56999969,1,30000,0,0,0
0,0,-0.127165357,0,82.60999298,1,30000,0,0,0
0,0,-0.127165357,0,82.60999298,1,30000,0,0,0
0,0,-0.127165357,0,82.65999603,1,30000,0,0,0
0,0,-0.127165357,0,82.62999725,1,30000,0,0,0
0,0,-0.127165357,0,82.61999512,1,30000,0,0,0
0,0,-0.127165357,0,82.59999847,1,30000,0,0,0
0,0,-0.127165357,0,82.59999847,1,30000,0,0,0
0,0,-0.127165357,0,82.59999847,1,30000,0,0,0
