-1,0,0,0,0.01,1,30000,0,0,0
-1,0.0684165,0,0,0.01,1,30000,0,0,0
-1,0.120472447,0,0,0.01,1,30000,0,0,0
-1,0.187401574,0,0,0.01,1,30000,0,0,0
0,0.247637804,0,0,0.01,1,30000,0,0,0
0,0.267716534,0,0,0.01,1,30000,0,0,0
0,0.281102355,0,0,0.01,1,30000,0,0,0
0,0.281102355,0,0,0.01,1,30000,0,0,0
0,0.281102355,0,0,0.01,1,30000,0,0,0
0,0.287795265,0,0,0.01,1,30000,0,0,0
0,0.301181111,0,0,0.01,1,30000,0,0,0
0,0.307874021,0,0,0.01,1,30000,0,0,0
0,0.307874021,0,0,0.01,1,30000,0,0,0
0,0.307874021,0,0,0.01,1,30000,0,0,0
0,0.307874021,0,0,0.01,1,30000,0,0,0
0,0.307874021,0,0,0.01,1,30000,0,0,0
0,0.307874021,0,0,0.01,1,30000,0,0,0
0,0.314566931,0,0,0.01,1,30000,0,0,0
0,0.334645662,0,0,0.01,1,30000,0,0,0
0,0.348031507,0,0,0.01,1,30000,0,0,0
0,0.354724418,0,0,0.01,1,30000,0,0,0
0,0.354724418,0,0,0.01,1,30000,0,0,0
0,0.354724418,0,0,0.01,1,30000,0,0,0
0,0.354724418,0,0,0.01,1,30000,0,0,0
0,0.354724418,0,0,0.01,1,30000,0,0,0
0,0.354724418,0,0,0.01,1,30000,0,0,0
0,0.361417328,0,0,0.01,1,30000,0,0,0
0,0.361417328,0,0,0.01,1,30000,0,0,0
0,0.361417328,0,0,0.01,1,30000,0,0,0
0,0.361417328,0,0,0.01,1,30000,0,0,0
0,0.361417328,0,0,0.01,1,30000,0,0,0
0,0.368110238,0,0,0.01,1,30000,0,0,0
0,0.374803148,0,0,0.01,1,30000,0,0,0
0,0.381496058,0,0,0.01,1,30000,0,0,0
0,0.401574814,0,0,0.01,1,30000,0,0,0
0,0.408267725,0,0,0.01,1,30000,0,0,0
0,0.428346455,0,0,0.01,1,30000,0,0,0
0,0.428346455,0,0,0.01,1,30000,0,0,0
0,0.435039365,0,0,0.01,1,30000,0,0,0
0,0.435039365,0,0,0.01,1,30000,0,0,0
0,0.435039365,0,0,0.01,1,30000,0,0,0
0,0.435039365,0,0,0.01,1,30000,0,0,0
0,0.441732275,0,0,0.01,1,30000,0,0,0
0,0.461811006,0,0,0.01,1,30000,0,0,0
0,0.475196826,0,0,0.01,1,30000,0,0,0
0,0.488582698,0,0,0.01,1,30000,0,0,0
0,0.522047248,0,0,0.01,1,30000,0,0,0
0,0.535433069,0,0,0.01,1,30000,0,0,0
0,0.542125979,0,0,0.01,1,30000,0,0,0
1,0.542125979,0,0,0.01,1,30000,0,0,0
1,0.548818889,0,0,0.01,1,30000,0,0,0
1,0.548818889,0,0,0.01,1,30000,0,0,0
1,0.555511799,0,0,0.01,1,30000,0,0,0
0,0.555511799,0,0,0.01,1,30000,0,0,0
0,0.555511799,0,0,0.01,1,30000,0,0,0
0,0.57559053,0,0,0.01,1,30000,0,0,0
0,0.588976401,0,0,0.01,1,30000,0,0,0
0,0.595669311,0,0,0.01,1,30000,0,0,0
0,0.622440952,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0.635826772,0,0,0.01,1,30000,0,0,0
0,0,0,0,0.01,1,30000,0,0,0
0,0,0,0,0.01,1,30000,0,0,0
